topmed_label	variable_phv	label	tag_id
Medication/supplement use	162129	 SEL	74
Medication/supplement use	162130	 SELDUR	74
Medication/supplement use	162131	 SELD	74
Medication/supplement use	69884	 VB	74
Medication/supplement use	68272	 VB	74
Medication/supplement use	68840	 VB	74
Medication/supplement use	156783	 VB	74
Medication/supplement use	157416	 VB	74
Medication/supplement use	157893	 VB	74
Medication/supplement use	158210	 VB	74
Medication/supplement use	162143	 VB	74
Medication/supplement use	69876	 ZN	74
Medication/supplement use	69877	 ZNDUR	74
Medication/supplement use	69878	 ZND	74
Medication/supplement use	68264	 ZN	74
Medication/supplement use	68265	 ZNDUR	74
Medication/supplement use	68266	 ZND	74
Medication/supplement use	68832	 ZN	74
Medication/supplement use	68833	 ZNDUR	74
Medication/supplement use	68834	 ZND	74
Medication/supplement use	156775	 ZN	74
Medication/supplement use	156776	 ZNDUR	74
Medication/supplement use	156777	 ZND	74
Medication/supplement use	157409	 ZN	74
Medication/supplement use	157410	 ZNDUR	74
Medication/supplement use	157411	 ZND	74
Medication/supplement use	157885	 ZN	74
Medication/supplement use	157886	 ZNDUR	74
Medication/supplement use	157887	 ZND	74
Medication/supplement use	158202	 ZN	74
Medication/supplement use	158203	 ZNDUR	74
Medication/supplement use	158204	 ZND	74
Medication/supplement use	162135	 ZN	74
Medication/supplement use	162136	 zndur	74
Medication/supplement use	162137	 ZND	74
Medication/supplement use	69860	 AD	74
Medication/supplement use	68248	 AD	74
Medication/supplement use	68816	 AD	74
Medication/supplement use	156759	 AD	74
Medication/supplement use	157393	 AD	74
Medication/supplement use	157869	 AD	74
Medication/supplement use	158186	 AD	74
Medication/supplement use	162119	 AD	74
Medication/supplement use	69864	 B6	74
Medication/supplement use	68252	 B6	74
Medication/supplement use	68820	 B6	74
Medication/supplement use	156763	 B6	74
Medication/supplement use	157397	 B6	74
Medication/supplement use	157873	 B6	74
Medication/supplement use	158190	 B6	74
Medication/supplement use	162123	 B6	74
Medication/supplement use	69863	 CD	74
Medication/supplement use	68251	 CD	74
Medication/supplement use	68819	 CD	74
Medication/supplement use	156762	 CD	74
Medication/supplement use	157396	 CD	74
Medication/supplement use	157872	 CD	74
Medication/supplement use	158189	 CD	74
Medication/supplement use	162122	 CD	74
Medication/supplement use	69888	 CU	74
Medication/supplement use	68276	 CU	74
Medication/supplement use	68844	 CU	74
Medication/supplement use	156787	 CU	74
Medication/supplement use	157420	 CU	74
Medication/supplement use	157897	 CU	74
Medication/supplement use	158214	 CU	74
Medication/supplement use	162147	 CU	74
Medication/supplement use	69869	 ED	74
Medication/supplement use	68257	 ED	74
Medication/supplement use	68825	 ED	74
Medication/supplement use	156768	 ED	74
Medication/supplement use	157402	 ED	74
Medication/supplement use	157878	 ED	74
Medication/supplement use	158195	 ED	74
Medication/supplement use	162128	 ED	74
Medication/supplement use	69858	 A	74
Medication/supplement use	69861	 C	74
Medication/supplement use	69879	 CA	74
Medication/supplement use	69883	 D	74
Medication/supplement use	69867	 E	74
Medication/supplement use	69882	 FA	74
Medication/supplement use	69873	 FE	74
Medication/supplement use	157391	 A	74
Medication/supplement use	157394	 C	74
Medication/supplement use	157736	 CA	74
Medication/supplement use	157415	 D	74
Medication/supplement use	157400	 E	74
Medication/supplement use	157414	 FA	74
Medication/supplement use	157406	 FE	74
Medication/supplement use	157867	 A	74
Medication/supplement use	157870	 C	74
Medication/supplement use	157888	 CA	74
Medication/supplement use	157892	 D	74
Medication/supplement use	157876	 E	74
Medication/supplement use	157891	 FA	74
Medication/supplement use	157882	 FE	74
Medication/supplement use	158184	 A	74
Medication/supplement use	158187	 C	74
Medication/supplement use	158205	 CA	74
Medication/supplement use	158209	 D	74
Medication/supplement use	158193	 E	74
Medication/supplement use	158208	 FA	74
Medication/supplement use	158199	 FE	74
Medication/supplement use	68246	 A	74
Medication/supplement use	68249	 C	74
Medication/supplement use	68267	 CA	74
Medication/supplement use	68271	 D	74
Medication/supplement use	68255	 E	74
Medication/supplement use	68270	 FA	74
Medication/supplement use	68261	 FE	74
Medication/supplement use	68814	 A	74
Medication/supplement use	68817	 C	74
Medication/supplement use	68835	 CA	74
Medication/supplement use	68839	 D	74
Medication/supplement use	68823	 E	74
Medication/supplement use	68838	 FA	74
Medication/supplement use	68829	 FE	74
Medication/supplement use	156757	 A	74
Medication/supplement use	156760	 C	74
Medication/supplement use	156778	 CA	74
Medication/supplement use	156782	 D	74
Medication/supplement use	156766	 E	74
Medication/supplement use	156781	 FA	74
Medication/supplement use	156772	 FE	74
Medication/supplement use	162117	 A	74
Medication/supplement use	162120	 C	74
Medication/supplement use	162138	 CA	74
Medication/supplement use	162142	 D	74
Medication/supplement use	162126	 E	74
Medication/supplement use	162141	 FA	74
Medication/supplement use	162132	 FE	74
Medication/supplement use	172407	 Q_AD	74
Medication/supplement use	172428	 Q_B12	74
Medication/supplement use	172412	 Q_B6	74
Medication/supplement use	172413	 Q_B6D	74
Medication/supplement use	172431	 Q_BCAR	74
Medication/supplement use	172440	 Q_BCOMPL	74
Medication/supplement use	172418	 Q_CAD	74
Medication/supplement use	172417	 Q_CALCIUM	74
Medication/supplement use	172411	 Q_CD	74
Medication/supplement use	172438	 Q_CHOL	74
Medication/supplement use	172427	 Q_COD_LIV_OIL	74
Medication/supplement use	172437	 Q_COQ10	74
Medication/supplement use	172435	 Q_CR	74
Medication/supplement use	172442	 Q_DHEA	74
Medication/supplement use	172415	 Q_ED	74
Medication/supplement use	172416	 Q_ETYPE	74
Medication/supplement use	172430	 Q_FLAX	74
Medication/supplement use	172439	 Q_FOLIC_ACID	74
Medication/supplement use	172443	 Q_IRON	74
Medication/supplement use	172429	 Q_LINSEED	74
Medication/supplement use	172436	 Q_LECITHIN	74
Medication/supplement use	172441	 Q_LYCO	74
Medication/supplement use	172432	 Q_MAGNESIUM	74
Medication/supplement use	172426	 Q_METAMUCIL	74
Medication/supplement use	172434	 Q_NIACIN2	74
Medication/supplement use	172433	 Q_OMEGA_3_EPA	74
Medication/supplement use	172444	 Q_OTHERS	74
Medication/supplement use	172419	 Q_SEL	74
Medication/supplement use	172420	 Q_SELD	74
Medication/supplement use	172406	 Q_VITAMIN_A	74
Medication/supplement use	172408	 Q_VITAMIN_K	74
Medication/supplement use	172410	 Q_VITAMIN_C	74
Medication/supplement use	172414	 Q_VITAMIN_E	74
Medication/supplement use	172421	 Q_VITAMIN_D	74
Medication/supplement use	172422	 Q_VITDD	74
Medication/supplement use	172423	 Q_ZINC	74
Medication/supplement use	172424	 Q_ZND	74
Medication/supplement use	36444	 EST1	74
Medication/supplement use	70740	 EST1	74
Medication/supplement use	276932	 EST1	74
Medication/supplement use	276943	 EST1	74
Medication/supplement use	276954	 EST1	74
Medication/supplement use	36445	 EST2	74
Medication/supplement use	172149	 EST2	74
Medication/supplement use	276933	 EST2	74
Medication/supplement use	276944	 EST2	74
Medication/supplement use	276955	 EST2	74
Medication/supplement use	36446	 EST3	74
Medication/supplement use	276956	 EST3	74
Medication/supplement use	36443	 EST7	74
Medication/supplement use	36447	 EST4	74
Medication/supplement use	36448	 EST5	74
Medication/supplement use	36449	 EST6	74
Medication/supplement use	76390	 EST8	74
Medication/supplement use	172150	 SERM1	74
Medication/supplement use	172151	 SERM2	74
Medication/supplement use	276934	 SERM1	74
Medication/supplement use	276935	 SERM2	74
Medication/supplement use	276945	 SERM1	74
Medication/supplement use	276946	 SERM2	74
Medication/supplement use	276957	 SERM1	74
Medication/supplement use	276958	 SERM2	74
Medication/supplement use	276959	 SERM3	74
Medication/supplement use	22717	 RQ016	74
Medication/supplement use	22724	 RQ023	74
Medication/supplement use	22725	 RQ024	74
Medication/supplement use	55377	 ACE1	74
Medication/supplement use	22770	 E2	74
Medication/supplement use	56924	 A2A2	74
Medication/supplement use	55378	 ACED1	74
Medication/supplement use	56926	 ACE2	74
Medication/supplement use	56927	 ACED2	74
Medication/supplement use	56928	 ADPI2	74
Medication/supplement use	55342	 ANAR1A1	74
Medication/supplement use	55363	 ALPHA1	74
Medication/supplement use	55364	 ALPHAD1	74
Medication/supplement use	55365	 ANAR1B1	74
Medication/supplement use	55366	 ANAR1C1	74
Medication/supplement use	55367	 ANAR31	74
Medication/supplement use	56929	 AGDI2	74
Medication/supplement use	56930	 ALPHA2	74
Medication/supplement use	56931	 ALPHAD2	74
Medication/supplement use	56932	 ALZH2	74
Medication/supplement use	56933	 AMLOD2	74
Medication/supplement use	56934	 ANAR1A2	74
Medication/supplement use	56935	 ANAR1B2	74
Medication/supplement use	56936	 ANAR1C2	74
Medication/supplement use	56937	 ANAR32	74
Medication/supplement use	55321	 ASA15	74
Medication/supplement use	55322	 ASALW15	74
Medication/supplement use	55350	 ANTPSY1	74
Medication/supplement use	55351	 ASA1	74
Medication/supplement use	55353	 BENZOD1	74
Medication/supplement use	55369	 BASQ1	74
Medication/supplement use	55374	 BETA1	74
Medication/supplement use	55375	 BETAD1	74
Medication/supplement use	56702	 aspirin	74
Medication/supplement use	56938	 APSY2	74
Medication/supplement use	56939	 ASA2	74
Medication/supplement use	56940	 BASQ2	74
Medication/supplement use	56941	 BENZOD2	74
Medication/supplement use	56942	 BETA2	74
Medication/supplement use	56943	 BETAD2	74
Medication/supplement use	55361	 CCBIR1	74
Medication/supplement use	55362	 CCBSR1	74
Medication/supplement use	55376	 CCB1	74
Medication/supplement use	55382	 DIG1	74
Medication/supplement use	56701	 bpmeds	74
Medication/supplement use	56944	 BGND2	74
Medication/supplement use	56945	 CCB2	74
Medication/supplement use	56946	 CCBIR2	74
Medication/supplement use	56947	 CCBSR2	74
Medication/supplement use	56948	 CCBT2	74
Medication/supplement use	56949	 COX22	74
Medication/supplement use	56950	 DIG2	74
Medication/supplement use	56951	 DIHIR2	74
Medication/supplement use	56952	 DIHSR2	74
Medication/supplement use	56953	 DLTIR2	74
Medication/supplement use	56954	 DLTSR2	74
Medication/supplement use	55339	 ESTRGN1	74
Medication/supplement use	55341	 HTNMED1	74
Medication/supplement use	55345	 INSULN1	74
Medication/supplement use	55359	 HCTZ1	74
Medication/supplement use	55360	 HCTZK1	74
Medication/supplement use	55372	 ISTRD1	74
Medication/supplement use	56788	 hi202	74
Medication/supplement use	56955	 EDD2	74
Medication/supplement use	56956	 ESTRGN2	74
Medication/supplement use	56957	 FIBR2	74
Medication/supplement use	56958	 H2B2	74
Medication/supplement use	56959	 HCTZ2	74
Medication/supplement use	56960	 HCTZK2	74
Medication/supplement use	56961	 HPRNS2	74
Medication/supplement use	56962	 INSLN2	74
Medication/supplement use	56963	 IPRTR2	74
Medication/supplement use	56964	 ISTRD2	74
Medication/supplement use	57006	 HTNMED2	74
Medication/supplement use	55343	 LIPID1	74
Medication/supplement use	55348	 MAOI1	74
Medication/supplement use	55358	 LOOP1	74
Medication/supplement use	56965	 KBLKR2	74
Medication/supplement use	56966	 KCL2	74
Medication/supplement use	56967	 KSPR2	74
Medication/supplement use	56968	 LOOP2	74
Medication/supplement use	56969	 MAOI2	74
Medication/supplement use	56970	 MLPD2	74
Medication/supplement use	57005	 LIPID2	74
Medication/supplement use	55324	 NITRO15	74
Medication/supplement use	55352	 NSAID1	74
Medication/supplement use	55356	 NTCA1	74
Medication/supplement use	55370	 NIAC1	74
Medication/supplement use	55383	 NTG1	74
Medication/supplement use	56971	 NIAC2	74
Medication/supplement use	56972	 NIFIR2	74
Medication/supplement use	56973	 NIFSR2	74
Medication/supplement use	56974	 NSAID2	74
Medication/supplement use	56975	 NTCA2	74
Medication/supplement use	56976	 NTG2	74
Medication/supplement use	56977	 OAIA2	74
Medication/supplement use	55340	 PROGST1	74
Medication/supplement use	55344	 OHGA1	74
Medication/supplement use	55354	 PREMAR1	74
Medication/supplement use	55355	 PDEI1	74
Medication/supplement use	55368	 PVDL1	74
Medication/supplement use	55373	 OSTRD1	74
Medication/supplement use	56978	 OHGA2	74
Medication/supplement use	56979	 OSTRD2	74
Medication/supplement use	56980	 OTCH2B2	74
Medication/supplement use	56981	 PDEI2	74
Medication/supplement use	56982	 PPI2	74
Medication/supplement use	56983	 PRGSTN2	74
Medication/supplement use	56984	 PRKNSN2	74
Medication/supplement use	56985	 PRMRN2	74
Medication/supplement use	56986	 PROB2	74
Medication/supplement use	56987	 PVDL2	74
Medication/supplement use	55323	 SLPILL15	74
Medication/supplement use	55346	 SYMPTH1	74
Medication/supplement use	55347	 TCA1	74
Medication/supplement use	55349	 TCAP1	74
Medication/supplement use	55371	 THRY1	74
Medication/supplement use	55380	 VASOD1	74
Medication/supplement use	55479	 TkPill02	74
Medication/supplement use	56660	 sleepPills	74
Medication/supplement use	56762	 sh308g	74
Medication/supplement use	56988	 SLF12	74
Medication/supplement use	56989	 SLF22	74
Medication/supplement use	56990	 STTN2	74
Medication/supplement use	56991	 SYMPTH2	74
Medication/supplement use	56992	 TCA2	74
Medication/supplement use	56993	 TCAP2	74
Medication/supplement use	56994	 THRY2	74
Medication/supplement use	56995	 THZD2	74
Medication/supplement use	56996	 URCOS2	74
Medication/supplement use	56997	 VASO2	74
Medication/supplement use	56998	 VASOD2	74
Medication/supplement use	55357	 WARF1	74
Medication/supplement use	56999	 VERIR2	74
Medication/supplement use	57000	 VERSR2	74
Medication/supplement use	57001	 WARF2	74
Medication/supplement use	57003	 XOI2	74
Medication/supplement use	76376	 ATHROMRX	74
Medication/supplement use	253890	 ATHROMRX	74
Medication/supplement use	76373	 CARVERRX	74
Medication/supplement use	253896	 CARVERRX	74
Medication/supplement use	276805	 CHF076	74
Medication/supplement use	276806	 CHF077	74
Medication/supplement use	276807	 CHF078	74
Medication/supplement use	276808	 CHF079	74
Medication/supplement use	276809	 CHF080	74
Medication/supplement use	276810	 CHF081	74
Medication/supplement use	276811	 CHF082	74
Medication/supplement use	276812	 CHF083	74
Medication/supplement use	276813	 CHF084	74
Medication/supplement use	276814	 CHF085	74
Medication/supplement use	276815	 CHF086	74
Medication/supplement use	276871	 CHF072	74
Medication/supplement use	276872	 CHF073	74
Medication/supplement use	66820	 atc_cod2	74
Medication/supplement use	66826	 atc_cod1	74
Medication/supplement use	66838	 atc_cod3	74
Medication/supplement use	73742	 atc_cod2	74
Medication/supplement use	73748	 atc_cod1	74
Medication/supplement use	73760	 atc_cod3	74
Medication/supplement use	73773	 atc_cod2	74
Medication/supplement use	73779	 atc_cod1	74
Medication/supplement use	73791	 atc_cod3	74
Medication/supplement use	177902	 atc_cod1	74
Medication/supplement use	177903	 atc_cod2	74
Medication/supplement use	177904	 atc_cod3	74
Medication/supplement use	227300	 atc_cod1	74
Medication/supplement use	227301	 atc_cod2	74
Medication/supplement use	227302	 atc_cod3	74
Medication/supplement use	257888	 atc_cod1	74
Medication/supplement use	257889	 atc_cod2	74
Medication/supplement use	257890	 atc_cod3	74
Medication/supplement use	257922	 atc_cod1	74
Medication/supplement use	257923	 atc_cod2	74
Medication/supplement use	257924	 atc_cod3	74
Medication/supplement use	276897	 atc_cod2	74
Medication/supplement use	276903	 atc_cod1	74
Medication/supplement use	276915	 atc_cod3	74
Medication/supplement use	66830	 chem_gp1	74
Medication/supplement use	66839	 atc_cod4	74
Medication/supplement use	73752	 chem_gp1	74
Medication/supplement use	73761	 atc_cod4	74
Medication/supplement use	73783	 chem_gp1	74
Medication/supplement use	73792	 atc_cod4	74
Medication/supplement use	177905	 atc_cod4	74
Medication/supplement use	177918	 chem_gp1	74
Medication/supplement use	227303	 atc_cod4	74
Medication/supplement use	227316	 chem_gp1	74
Medication/supplement use	257891	 atc_cod4	74
Medication/supplement use	257904	 chem_gp1	74
Medication/supplement use	257925	 atc_cod4	74
Medication/supplement use	257938	 chem_gp1	74
Medication/supplement use	276907	 chem_gp1	74
Medication/supplement use	276916	 atc_cod4	74
Medication/supplement use	66824	 chem_gp2	74
Medication/supplement use	66843	 chem_gp3	74
Medication/supplement use	66848	 chem_gp4	74
Medication/supplement use	73746	 chem_gp2	74
Medication/supplement use	73765	 chem_gp3	74
Medication/supplement use	73770	 chem_gp4	74
Medication/supplement use	73777	 chem_gp2	74
Medication/supplement use	73796	 chem_gp3	74
Medication/supplement use	73801	 chem_gp4	74
Medication/supplement use	177919	 chem_gp2	74
Medication/supplement use	177920	 chem_gp3	74
Medication/supplement use	177921	 chem_gp4	74
Medication/supplement use	227317	 chem_gp2	74
Medication/supplement use	227318	 chem_gp3	74
Medication/supplement use	227319	 chem_gp4	74
Medication/supplement use	257905	 chem_gp2	74
Medication/supplement use	257906	 chem_gp3	74
Medication/supplement use	257907	 chem_gp4	74
Medication/supplement use	257939	 chem_gp2	74
Medication/supplement use	257940	 chem_gp3	74
Medication/supplement use	257941	 chem_gp4	74
Medication/supplement use	276901	 chem_gp2	74
Medication/supplement use	276920	 chem_gp3	74
Medication/supplement use	276925	 chem_gp4	74
Medication/supplement use	66825	 chem_nm2	74
Medication/supplement use	66831	 chem_nm1	74
Medication/supplement use	66844	 chem_nm3	74
Medication/supplement use	73747	 chem_nm2	74
Medication/supplement use	73753	 chem_nm1	74
Medication/supplement use	73766	 chem_nm3	74
Medication/supplement use	73778	 chem_nm2	74
Medication/supplement use	73784	 chem_nm1	74
Medication/supplement use	73797	 chem_nm3	74
Medication/supplement use	177922	 chem_nm1	74
Medication/supplement use	177923	 chem_nm2	74
Medication/supplement use	177924	 chem_nm3	74
Medication/supplement use	227320	 chem_nm1	74
Medication/supplement use	227321	 chem_nm2	74
Medication/supplement use	227322	 chem_nm3	74
Medication/supplement use	257908	 chem_nm1	74
Medication/supplement use	257909	 chem_nm2	74
Medication/supplement use	257942	 chem_nm1	74
Medication/supplement use	257943	 chem_nm2	74
Medication/supplement use	257944	 chem_nm3	74
Medication/supplement use	276902	 chem_nm2	74
Medication/supplement use	276908	 chem_nm1	74
Medication/supplement use	66833	 MEDNAME	74
Medication/supplement use	66835	 MEDNUM	74
Medication/supplement use	66849	 chem_nm4	74
Medication/supplement use	73755	 MEDNAME	74
Medication/supplement use	73757	 MEDNUM	74
Medication/supplement use	73771	 chem_nm4	74
Medication/supplement use	73786	 MEDNAME	74
Medication/supplement use	73788	 MEDNUM	74
Medication/supplement use	73802	 chem_nm4	74
Medication/supplement use	177894	 medname	74
Medication/supplement use	177897	 mednum	74
Medication/supplement use	177925	 chem_nm4	74
Medication/supplement use	227294	 medname	74
Medication/supplement use	227296	 mednum	74
Medication/supplement use	227323	 chem_nm4	74
Medication/supplement use	257882	 medname	74
Medication/supplement use	257884	 mednum	74
Medication/supplement use	257911	 chem_nm4	74
Medication/supplement use	257915	 medname	74
Medication/supplement use	257918	 mednum	74
Medication/supplement use	257945	 chem_nm4	74
Medication/supplement use	276910	 MEDNAME	74
Medication/supplement use	276912	 MEDNUM	74
Medication/supplement use	276926	 chem_nm4	74
Medication/supplement use	66834	 MEDSTREN	74
Medication/supplement use	66836	 MEDPER	74
Medication/supplement use	66837	 MEDPRN	74
Medication/supplement use	73756	 MEDSTREN	74
Medication/supplement use	73758	 MEDPER	74
Medication/supplement use	73759	 MEDPRN	74
Medication/supplement use	73787	 MEDSTREN	74
Medication/supplement use	73789	 MEDPER	74
Medication/supplement use	73790	 MEDPRN	74
Medication/supplement use	177895	 medstren	74
Medication/supplement use	177898	 medper	74
Medication/supplement use	177899	 medprn	74
Medication/supplement use	177900	 medotc	74
Medication/supplement use	227295	 medstren	74
Medication/supplement use	227297	 medper	74
Medication/supplement use	227298	 medprn	74
Medication/supplement use	227326	 medotc	74
Medication/supplement use	257883	 medstren	74
Medication/supplement use	257885	 medper	74
Medication/supplement use	257886	 medprn	74
Medication/supplement use	257916	 medstren	74
Medication/supplement use	257919	 medper	74
Medication/supplement use	257920	 medprn	74
Medication/supplement use	276911	 MEDSTREN	74
Medication/supplement use	276913	 MEDPER	74
Medication/supplement use	276914	 MEDPRN	74
Medication/supplement use	66823	 phrm_gp2	74
Medication/supplement use	66829	 phrm_gp1	74
Medication/supplement use	66842	 phrm_gp3	74
Medication/supplement use	66847	 phrm_gp4	74
Medication/supplement use	73745	 phrm_gp2	74
Medication/supplement use	73751	 phrm_gp1	74
Medication/supplement use	73764	 phrm_gp3	74
Medication/supplement use	73769	 phrm_gp4	74
Medication/supplement use	73776	 phrm_gp2	74
Medication/supplement use	73782	 phrm_gp1	74
Medication/supplement use	73795	 phrm_gp3	74
Medication/supplement use	73800	 phrm_gp4	74
Medication/supplement use	177914	 phrm_gp1	74
Medication/supplement use	177915	 phrm_gp2	74
Medication/supplement use	177916	 phrm_gp3	74
Medication/supplement use	177917	 phrm_gp4	74
Medication/supplement use	227312	 phrm_gp1	74
Medication/supplement use	227313	 phrm_gp2	74
Medication/supplement use	227314	 phrm_gp3	74
Medication/supplement use	227315	 phrm_gp4	74
Medication/supplement use	257900	 phrm_gp1	74
Medication/supplement use	257901	 phrm_gp2	74
Medication/supplement use	257902	 phrm_gp3	74
Medication/supplement use	257903	 phrm_gp4	74
Medication/supplement use	257934	 phrm_gp1	74
Medication/supplement use	257935	 phrm_gp2	74
Medication/supplement use	257936	 phrm_gp3	74
Medication/supplement use	257937	 phrm_gp4	74
Medication/supplement use	276900	 phrm_gp2	74
Medication/supplement use	276906	 phrm_gp1	74
Medication/supplement use	276919	 phrm_gp3	74
Medication/supplement use	276924	 phrm_gp4	74
Medication/supplement use	66821	 system2	74
Medication/supplement use	66827	 system1	74
Medication/supplement use	73743	 system2	74
Medication/supplement use	73749	 system1	74
Medication/supplement use	73774	 system2	74
Medication/supplement use	73780	 system1	74
Medication/supplement use	177896	 route	74
Medication/supplement use	177906	 system1	74
Medication/supplement use	177907	 system2	74
Medication/supplement use	227304	 system1	74
Medication/supplement use	227305	 system2	74
Medication/supplement use	227325	 route	74
Medication/supplement use	257892	 system1	74
Medication/supplement use	257893	 system2	74
Medication/supplement use	257917	 route	74
Medication/supplement use	257926	 system1	74
Medication/supplement use	257927	 system2	74
Medication/supplement use	276898	 system2	74
Medication/supplement use	276904	 system1	74
Medication/supplement use	66840	 system3	74
Medication/supplement use	66845	 system4	74
Medication/supplement use	73762	 system3	74
Medication/supplement use	73767	 system4	74
Medication/supplement use	73793	 system3	74
Medication/supplement use	73798	 system4	74
Medication/supplement use	177908	 system3	74
Medication/supplement use	177909	 system4	74
Medication/supplement use	227306	 system3	74
Medication/supplement use	227307	 system4	74
Medication/supplement use	257894	 system3	74
Medication/supplement use	257895	 system4	74
Medication/supplement use	257928	 system3	74
Medication/supplement use	257929	 system4	74
Medication/supplement use	276917	 system3	74
Medication/supplement use	276922	 system4	74
Medication/supplement use	66822	 ther_gp2	74
Medication/supplement use	66828	 ther_gp1	74
Medication/supplement use	66841	 ther_gp3	74
Medication/supplement use	73744	 ther_gp2	74
Medication/supplement use	73750	 ther_gp1	74
Medication/supplement use	73763	 ther_gp3	74
Medication/supplement use	73775	 ther_gp2	74
Medication/supplement use	73781	 ther_gp1	74
Medication/supplement use	73794	 ther_gp3	74
Medication/supplement use	177910	 ther_gp1	74
Medication/supplement use	177911	 ther_gp2	74
Medication/supplement use	177912	 ther_gp3	74
Medication/supplement use	227308	 ther_gp1	74
Medication/supplement use	227309	 ther_gp2	74
Medication/supplement use	227310	 ther_gp3	74
Medication/supplement use	257896	 ther_gp1	74
Medication/supplement use	257897	 ther_gp2	74
Medication/supplement use	257898	 ther_gp3	74
Medication/supplement use	257930	 ther_gp1	74
Medication/supplement use	257931	 ther_gp2	74
Medication/supplement use	257932	 ther_gp3	74
Medication/supplement use	276899	 ther_gp2	74
Medication/supplement use	276905	 ther_gp1	74
Medication/supplement use	276918	 ther_gp3	74
Medication/supplement use	66846	 ther_gp4	74
Medication/supplement use	73768	 ther_gp4	74
Medication/supplement use	73799	 ther_gp4	74
Medication/supplement use	177913	 ther_gp4	74
Medication/supplement use	227311	 ther_gp4	74
Medication/supplement use	257899	 ther_gp4	74
Medication/supplement use	257933	 ther_gp4	74
Medication/supplement use	276923	 ther_gp4	74
Medication/supplement use	277000	 ORAL	74
Medication/supplement use	277057	 DMRX1	74
Medication/supplement use	277058	 DMRX2	74
Medication/supplement use	277059	 HRX1	74
Medication/supplement use	277060	 HRX2	74
Medication/supplement use	277236	 DMRX1	74
Medication/supplement use	277237	 DMRX2	74
Medication/supplement use	277238	 DMRX3	74
Medication/supplement use	277239	 DMRX4	74
Medication/supplement use	277240	 DMRX5	74
Medication/supplement use	277241	 DMRX6	74
Medication/supplement use	277242	 DMRX7	74
Medication/supplement use	277243	 DMRX8	74
Medication/supplement use	277244	 DMRX9	74
Medication/supplement use	277245	 HRX1	74
Medication/supplement use	277246	 HRX2	74
Medication/supplement use	277247	 HRX3	74
Medication/supplement use	277248	 HRX4	74
Medication/supplement use	277249	 HRX5	74
Medication/supplement use	277250	 HRX6	74
Medication/supplement use	277251	 HRX7	74
Medication/supplement use	277252	 HRX8	74
Medication/supplement use	277253	 HRX9	74
Medication/supplement use	277061	 LIPRX1	74
Medication/supplement use	277062	 LIPRX2	74
Medication/supplement use	277254	 LIPRX1	74
Medication/supplement use	277255	 LIPRX2	74
Medication/supplement use	277256	 LIPRX3	74
Medication/supplement use	277257	 LIPRX4	74
Medication/supplement use	277258	 LIPRX5	74
Medication/supplement use	277259	 LIPRX6	74
Medication/supplement use	277260	 LIPRX7	74
Medication/supplement use	277261	 LIPRX8	74
Medication/supplement use	277262	 LIPRX9	74
Heart failure	190834	 LASTSOE	29
Other stroke	190834	 LASTSOE	20
Myocardial infarction	190834	 LASTSOE	26
Age at enrollment/collection	56587	 age_s1	21
Age at enrollment/collection	56723	 age_s2	21
Age at enrollment/collection	177891	 adate1	21
Age at enrollment/collection	177930	 age1	21
Age at enrollment/collection	177948	 age10	21
Age at enrollment/collection	177950	 age11	21
Age at enrollment/collection	177952	 age12	21
Age at enrollment/collection	177954	 age13	21
Age at enrollment/collection	177956	 age14	21
Age at enrollment/collection	177958	 age15	21
Age at enrollment/collection	177960	 age16	21
Age at enrollment/collection	177962	 age17	21
Age at enrollment/collection	177964	 age18	21
Age at enrollment/collection	177966	 age19	21
Age at enrollment/collection	253991	 age	21
Age at enrollment/collection	277020	 AGE1	21
Age at enrollment/collection	277077	 AGE1	21
Age at enrollment/collection	177932	 age2	21
Age at enrollment/collection	177970	 age21	21
Age at enrollment/collection	177972	 age22	21
Age at enrollment/collection	177974	 age23	21
Age at enrollment/collection	177976	 age24	21
Age at enrollment/collection	177978	 age25	21
Age at enrollment/collection	177980	 age26	21
Age at enrollment/collection	177982	 age27	21
Age at enrollment/collection	177984	 age28	21
Age at enrollment/collection	226999	 age29	21
Age at enrollment/collection	177968	 age20	21
Age at enrollment/collection	277021	 AGE2	21
Age at enrollment/collection	277078	 AGE2	21
Age at enrollment/collection	177934	 age3	21
Age at enrollment/collection	177936	 age4	21
Age at enrollment/collection	177938	 age5	21
Age at enrollment/collection	177940	 age6	21
Age at enrollment/collection	177942	 age7	21
Age at enrollment/collection	177944	 age8	21
Age at enrollment/collection	177946	 age9	21
Age at enrollment/collection	227002	 age30	21
Age at enrollment/collection	227005	 age31	21
Age at enrollment/collection	227008	 age32	21
Age at enrollment/collection	277079	 AGE3	21
Age at enrollment/collection	277080	 AGE4	21
Age at enrollment/collection	277081	 AGE5	21
Age at enrollment/collection	277082	 AGE6	21
Age at enrollment/collection	277083	 AGE7	21
Age at enrollment/collection	277084	 AGE8	21
Age at enrollment/collection	277085	 AGE9	21
Age at enrollment/collection	22793	 assayday	21
Age at enrollment/collection	24370	 aldodate	21
Age at enrollment/collection	24639	 AGEYRS	21
Age at enrollment/collection	56608	 alcohdt	21
Age at enrollment/collection	56610	 choldt	21
Age at enrollment/collection	64594	 AGEYRS	21
Age at enrollment/collection	64599	 AGEYRS	21
Age at enrollment/collection	66684	 blddrwdt	21
Age at enrollment/collection	227267	 CollectionDate	21
Age at enrollment/collection	238804	 awcdate	21
